26.36,-0
26.361,0
26.36,0.0099188
26.358,0
26.359,0.0099188
26.359,0
26.36,0.0099188
26.359,-0
26.358,0.0099188
26.359,0
26.359,0.0099188
26.359,0
26.358,0
26.357,0.0099188
26.357,0
26.358,0
26.36,0.0099188
26.359,0
26.359,0
26.36,0.0099188
26.36,0
26.36,0.0099188
26.36,0
26.359,0.0099188
26.359,0
26.358,0
26.358,0
26.359,0
26.358,0.0099188
26.356,0.0099188
26.357,0.0099188
26.358,0
26.357,0.0099188
26.358,0.0099188
26.357,0.0099188
26.357,0.0099188
26.358,0
26.358,0.0099188
26.355,-0
26.354,0
26.353,-0
26.355,0
26.355,-0
26.355,0.0099188
26.355,0.0099188
26.356,0
26.357,0
26.356,0
26.356,0
26.355,0
26.355,0
26.355,0
26.355,0
26.356,-0
26.357,0.0099188
26.357,-0
26.356,0
26.356,0.0099188
26.357,0
26.357,0.0099188
26.357,0
26.357,-0
26.357,0
26.358,0
26.358,0.0099188
26.357,-0.0099188
26.356,-0
26.356,0.0099188
26.357,0
26.36,0.0099188
26.357,0
26.357,0
26.358,0.0099188
26.357,0.0099188
26.356,0.0099188
26.356,0
26.357,0
26.356,-0.0099188
26.358,-0
26.356,0
26.356,0
26.356,0.0099188
26.356,0
26.355,0
26.354,-0
26.354,-0
26.355,0.0099188
26.356,0
26.356,-0
26.357,0
26.356,0
26.355,0
26.354,0.0099188
26.355,0
26.354,-0.0099188
26.354,-0.0099188
26.354,0
26.354,0.0099188
26.353,-0
26.353,0
26.354,0
26.355,0
26.355,0
26.354,-0
26.355,0.0099188
26.356,0.0099188
26.355,0
26.354,0
26.352,-0
26.352,0.0099188
26.353,-0.0099188
26.353,0
26.355,0
26.355,0
26.355,0
26.354,0
26.355,0.0099188
26.357,-0
26.355,0
26.355,0
26.356,0
26.354,0.0099188
26.354,0
26.355,0
26.356,0
26.356,-0
26.357,0
26.357,0
26.357,-0
26.358,0
26.358,-0
26.359,0
26.359,0
26.358,0
26.359,0.0099188
26.359,0
26.359,0
26.358,0
26.359,-0
26.36,-0
26.362,-0
26.363,-0
26.362,-0
26.362,0
26.362,0
26.362,0
26.36,0
26.358,0.0099188
26.358,0
26.359,0
26.359,-0
26.359,0.0099188
26.36,-0
26.361,0
26.36,0.0099188
26.36,0
26.359,0
26.359,0
26.358,0
26.357,-0
26.359,-0
26.358,-0
26.358,0
26.357,0
26.358,0
26.358,-0
26.359,-0
26.358,-0.0099188
26.358,-0
26.358,0
26.358,0.0099188
26.358,0
26.358,-0.0099188
26.359,0
26.359,0
26.359,-0
26.36,0
26.359,0
26.357,-0
26.359,-0
26.359,-0.0099188
26.36,0
26.36,0
26.359,0
26.359,-0
26.361,0
26.361,0
26.361,-0
26.361,0
26.359,-0
26.36,0.0099188
26.36,0
26.36,-0
26.36,0
26.359,0
26.358,-0
26.359,0
26.361,0.0099188
26.361,0.0099188
26.36,0
26.361,0
26.361,0
26.361,0
26.361,0
26.36,0
26.359,0
26.36,0
26.359,0
26.361,-0
26.361,-0.0099188
26.361,-0
26.36,0.0099188
26.361,-0
26.361,0
26.36,0.0099188
26.36,-0.0099188
26.36,-0
26.36,-0
26.36,0
26.36,0
26.36,-0
26.36,0
26.359,-0
26.357,0
26.358,0
26.358,-0
26.359,0
26.359,0
26.359,-0
26.36,0.0099188
26.36,0
26.361,0
26.36,0.0099188
26.359,0
26.357,0
26.356,0
26.355,-0
26.356,0.0099188
26.356,-0
26.357,-0
26.357,0
26.355,-0
26.357,0
26.357,-0
26.358,-0
26.357,-0
26.358,0
26.358,0
26.357,0.0099188
26.356,0
26.355,-0
26.356,-0
26.358,0.0099188
26.358,-0
26.356,0
26.358,-0
26.359,-0
26.36,0
26.358,-0
26.359,-0
26.358,0
26.359,-0
26.359,0
26.359,0
26.36,0
26.36,-0
26.36,0
26.361,0
26.362,-0
26.362,-0
26.364,0
26.362,0.0099188
26.361,0
26.362,0.0099188
26.362,-0
26.363,0
26.363,-0
26.363,-0
26.361,-0
26.361,-0
26.362,-0
26.362,-0
26.363,0
26.361,0
26.362,-0
26.36,0
26.359,-0
26.358,-0
26.358,0
26.357,-0
26.357,0
26.357,-0
26.358,-0
26.359,0
26.359,-0.0099188
26.36,0
26.36,0
26.36,-0
26.36,0.0099188
26.36,-0.0099188
26.36,-0
26.36,0
26.359,0
26.358,-0
26.36,-0
26.36,-0.0099188
26.36,0
26.36,-0
26.36,0.0099188
26.361,0
26.36,-0
26.361,-0
26.36,-0
26.36,-0
26.36,0
26.362,0.0099188
26.361,-0.0099188
26.361,0
26.363,-0
26.362,-0
26.361,-0.0099188
26.363,-0
26.361,0
26.362,0
26.363,-0.0099188
26.363,-0
26.362,0
26.362,-0
26.362,-0
26.361,-0
26.362,0
26.362,-0
26.361,-0
26.36,-0
26.36,-0
26.361,-0
26.36,0
26.361,-0
26.361,0
26.36,0
26.361,0
26.361,-0
26.361,-0
26.362,0
26.361,-0
26.361,-0
26.36,-0
26.361,-0
26.361,-0
26.361,-0
26.361,0
26.363,0
26.362,0
26.363,0
26.361,-0.0099188
26.361,-0.0099188
26.36,-0
26.36,0.0099188
26.361,-0
26.361,-0
26.364,-0
26.363,-0
26.361,0.0099188
26.358,0.0099188
26.359,0.0099188
26.36,0
26.359,0
26.359,-0.0099188
26.358,-0
26.359,0
26.358,0
26.358,-0
26.357,-0
26.358,0
26.359,-0
26.359,-0.0099188
26.359,-0
26.36,0
26.359,-0
26.36,-0
26.359,-0
26.36,-0
26.36,-0
26.361,0.0099188
26.361,-0
26.361,-0
26.361,-0
26.361,-0.0099188
26.362,-0
26.361,0
26.361,0
26.362,-0
26.363,0.0099188
26.362,-0
26.362,0
26.361,-0
26.362,0
26.363,-0
26.363,0
26.364,-0
26.362,-0
26.361,0
26.362,-0
26.361,0
26.36,0
26.361,-0
26.361,-0
26.361,-0
26.361,-0
26.362,-0.0099188
26.361,-0
26.36,-0.0099188
26.36,-0.0099188
26.36,-0
26.361,-0.0099188
26.36,-0
26.36,-0
26.361,0
26.36,-0.0099188
26.36,-0
26.359,-0
26.36,-0
26.36,0
26.359,-0
26.36,-0.0099188
26.361,-0
26.361,-0
26.36,-0
26.36,-0.0099188
26.36,-0.0099188
26.36,-0
26.36,0
26.36,-0
26.361,-0
26.361,-0
26.361,-0.0099188
26.361,0
26.362,-0
26.362,0
26.361,-0
26.361,-0
26.361,-0.0099188
26.361,-0
26.361,0
26.362,0
26.361,-0
26.362,-0.0099188
26.361,0
26.361,0
26.362,-0
26.363,0
26.363,-0
26.362,-0
26.361,-0.0099188
26.362,-0
26.364,-0
26.363,-0
26.364,-0
26.364,-0
26.365,-0
26.365,-0.0099188
26.365,0
26.363,0
26.363,-0
26.364,-0.0099188
26.365,0
26.364,-0.0099188
26.363,-0
26.363,-0
26.363,0
26.363,-0
26.363,-0.0099188
26.363,0.0099188
26.364,-0
26.363,-0
26.363,-0
26.362,-0
26.361,-0.0099188
26.361,-0
26.362,-0.0099188
26.361,-0.0099188
26.36,-0.0099188
26.359,-0.0099188
26.359,-0.0099188
26.359,0
26.359,0
26.359,-0
26.359,0
26.359,0
26.358,0
26.359,-0
26.358,-0
26.357,-0
26.355,0
26.357,-0
26.358,-0
26.359,-0
26.358,-0
26.358,0
26.358,-0
26.358,-0
26.356,-0
26.357,-0
26.356,-0
26.355,-0.0099188
26.355,-0.0099188
26.355,-0
26.356,0
26.356,0
26.356,-0
26.357,-0
26.357,-0
26.358,-0
26.359,0
26.357,-0
26.355,0
26.354,-0
26.354,-0
26.355,-0
26.354,-0.0099188
26.352,-0
26.351,-0
26.354,-0
26.353,-0
26.355,-0.0099188
26.354,-0
26.355,-0
26.354,-0
26.354,-0.0099188
26.352,-0
26.352,-0
26.353,-0
26.352,-0
26.353,-0
26.352,-0
26.351,-0
26.348,-0
26.348,-0.0099188
26.348,-0
26.35,-0.0099188
26.35,-0
26.349,-0
26.349,0
26.348,-0
26.347,-0
26.346,-0
26.347,-0
26.346,-0
26.346,0
26.346,0
26.347,-0
26.347,-0
26.349,-0.0099188
26.351,-0.0099188
26.35,-0
26.348,-0
26.348,-0
26.348,-0
26.35,-0
26.349,-0
26.348,-0.0099188
26.345,-0
26.345,-0
26.346,-0
26.345,-0
26.346,-0
26.347,-0
26.349,-0
26.349,0
26.347,0
26.347,-0
26.345,-0.0099188
26.346,-0
26.346,-0.0099188
26.347,-0.0099188
26.347,0
26.346,-0
26.346,0
26.346,-0
26.344,-0.0099188
26.344,-0
26.345,-0.0099188
26.344,0
26.345,-0.0099188
26.344,-0
26.344,0
26.345,0
26.345,-0
26.345,-0
26.346,-0.0099188
26.345,0
26.345,-0.0099188
26.344,0
26.344,-0.0099188
26.344,-0
26.345,-0
26.346,0
26.347,-0.0099188
26.346,-0
26.345,-0
26.345,-0
26.344,-0.0099188
26.345,-0
26.346,-0
26.345,-0
26.345,-0
26.344,-0
26.344,-0.0099188
26.344,-0.0099188
26.345,-0
26.344,-0
26.345,0
26.344,0
26.345,-0.0099188
26.343,0
26.344,0
26.344,-0.0099188
26.343,-0
26.342,-0.0099188
26.341,-0
26.342,-0.0099188
26.344,-0.0099188
26.344,-0
26.344,-0.0099188
26.345,-0
26.346,-0.0099188
26.347,0
26.346,-0
26.345,-0.0099188
26.344,-0
26.344,-0
26.344,0
26.345,-0.0099188
26.345,-0
26.346,-0.0099188
26.348,-0.0099188
26.348,-0
26.347,-0
26.347,-0
26.345,-0.0099188
26.347,-0
26.346,-0.0099188
26.35,-0
26.351,0
26.351,0
26.351,0
26.349,-0.019838
26.346,-0
26.346,-0
26.347,-0
26.347,-0
26.347,-0.0099188
26.345,-0.0099188
26.346,-0.0099188
26.346,-0
26.346,-0
26.347,-0
26.346,-0.0099188
26.347,-0
26.348,-0
26.347,-0
26.347,-0.0099188
26.348,-0
26.348,-0
26.346,-0.0099188
26.347,-0
26.348,0
26.349,-0.0099188
26.349,-0.0099188
26.347,-0
26.347,0.0099188
26.347,-0
26.346,-0
26.346,-0
26.347,-0
26.346,-0.0099188
26.346,-0.0099188
26.346,-0.0099188
26.348,0
26.348,-0.0099188
26.348,-0.0099188
26.349,-0
26.349,-0
26.351,-0
26.349,-0.0099188
26.348,-0.0099188
26.348,-0.0099188
26.349,-0.0099188
26.35,0
26.35,-0.0099188
26.351,-0.0099188
26.35,-0
26.35,-0
26.35,-0
26.35,-0
26.352,-0.0099188
26.352,-0
26.35,-0.0099188
26.351,-0.0099188
26.351,-0.0099188
26.349,-0
26.351,-0
26.351,-0
26.352,-0
26.352,-0.0099188
26.354,-0
26.354,-0.0099188
26.355,-0
26.354,-0
26.354,-0.0099188
26.354,-0.0099188
26.353,0
26.351,-0.0099188
26.351,-0
26.352,-0.0099188
26.353,-0
26.354,-0
26.355,-0
26.355,-0.0099188
26.355,-0
26.355,-0
26.355,-0
26.354,-0
26.353,0
26.352,-0
26.353,-0
26.353,-0.0099188
26.352,-0
26.352,-0.0099188
26.352,-0
26.352,-0
26.352,-0.0099188
26.353,-0.0099188
26.354,0
26.355,-0.0099188
26.355,-0.0099188
26.355,-0
26.353,-0.0099188
26.353,-0.0099188
26.354,-0.0099188
26.355,-0
26.356,-0
26.353,-0
26.352,-0
26.354,-0
26.355,-0.0099188
26.354,-0
26.353,-0
26.352,-0
26.353,-0
26.355,-0
26.355,-0.0099188
26.354,0.0099188
26.354,-0
26.354,-0
26.356,-0.0099188
26.355,-0.0099188
26.355,-0
26.354,-0
26.355,-0
26.353,-0.0099188
26.354,-0
26.354,-0
26.355,-0
26.354,0
26.354,-0
26.353,-0.0099188
26.354,-0
26.353,-0
26.352,-0
26.352,-0
26.353,-0
26.353,-0.0099188
26.353,-0
26.352,-0
26.353,-0
26.353,-0.0099188
26.353,-0.0099188
26.352,-0.0099188
26.352,-0
26.352,-0.0099188
26.352,-0
26.351,-0.0099188
26.351,-0
26.351,-0
26.35,-0.0099188
26.351,-0
26.351,-0
26.352,-0
26.352,-0
26.351,-0
26.351,0
26.352,-0
26.351,0
26.35,-0.0099188
26.352,-0.0099188
26.352,-0.0099188
26.352,0.0099188
26.351,0
26.351,-0
26.352,0
26.353,-0
26.353,0
26.353,0
26.352,0
26.353,-0
26.355,-0.0099188
26.354,-0.0099188
26.354,0
26.354,-0.0099188
26.354,0
26.355,-0.0099188
26.356,-0
26.355,-0.0099188
26.353,-0.0099188
26.354,-0.0099188
26.355,-0
26.356,-0.0099188
26.355,0
26.355,-0
26.355,-0
26.354,-0
26.355,-0
26.356,-0.0099188
26.356,-0.0099188
26.355,-0.0099188
26.355,-0
26.355,-0
26.355,-0.0099188
26.354,-0
26.353,-0
26.355,-0
26.355,-0
26.355,-0.0099188
26.353,-0.0099188
26.354,-0.0099188
26.354,-0
26.355,0
26.354,-0.0099188
26.353,-0
26.354,0
26.355,-0
26.355,0
26.356,0
26.355,-0
26.355,-0
26.357,-0.0099188
26.358,-0.0099188
26.36,-0.0099188
26.36,-0.0099188
26.36,-0
26.361,-0
26.361,-0.0099188
26.362,-0.0099188
26.362,-0.0099188
26.363,0
26.363,-0.0099188
26.363,-0.0099188
26.364,-0
26.364,-0.0099188
26.363,-0
26.362,-0
26.363,-0
26.363,-0.0099188
26.364,-0
26.363,-0.0099188
26.363,-0
26.364,-0.0099188
26.363,-0
26.363,-0.0099188
26.362,-0.0099188
26.361,-0
26.362,-0.0099188
26.363,-0
26.363,-0.0099188
26.361,-0.0099188
26.362,-0
26.362,-0.0099188
26.361,0
26.362,-0
26.362,-0.0099188
26.362,-0
26.361,-0
26.358,-0
26.358,-0.0099188
26.358,-0
26.358,-0
26.358,-0.0099188
26.359,-0.0099188
26.359,-0
26.359,-0
26.359,-0
26.359,-0
26.358,0
26.357,-0.0099188
26.358,-0.0099188
26.357,-0
26.355,-0.0099188
26.354,-0.0099188
26.355,-0
26.353,-0
26.352,-0.0099188
26.353,-0.0099188
26.354,-0.0099188
26.353,-0
26.353,-0
26.353,-0
26.354,-0.0099188
26.353,-0.0099188
26.353,-0.0099188
26.351,-0
26.352,-0
26.353,-0.0099188
26.353,-0
26.353,-0.0099188
26.352,0
26.352,-0.0099188
26.353,-0.0099188
26.353,-0
26.352,-0.0099188
26.351,-0.0099188
26.352,-0
26.352,-0
26.353,-0.0099188
26.353,-0.0099188
26.351,-0
26.351,-0.0099188
26.351,-0.0099188
26.351,-0.0099188
26.352,-0.0099188
26.354,-0.0099188
26.354,-0.0099188
26.354,-0.0099188
26.353,-0.0099188
26.353,-0.0099188
26.353,-0.0099188
26.352,-0.0099188
26.352,-0
26.351,-0
26.351,-0
26.353,-0.0099188
26.353,-0.0099188
26.353,-0
26.352,-0
26.351,-0.0099188
26.352,-0.0099188
26.352,-0.0099188
26.353,-0.0099188
26.353,-0.0099188
26.353,-0
26.352,-0.0099188
26.352,-0.0099188
26.351,-0
26.349,-0.0099188
26.351,-0
26.352,0
26.353,-0.0099188
26.353,-0.0099188
26.354,-0
26.355,-0
26.353,0
26.352,-0
26.353,-0
26.353,-0
26.354,-0
26.354,-0.0099188
26.353,-0.0099188
26.351,-0
26.351,-0.0099188
26.351,-0.0099188
26.352,-0
26.353,-0
26.352,-0
26.352,-0
26.351,-0.0099188
26.352,-0.0099188
26.352,-0
26.353,-0
26.354,-0
26.352,0
26.35,-0.0099188
26.35,-0.0099188
26.351,-0
26.351,-0
26.35,-0
26.35,-0.0099188
26.35,-0.0099188
26.35,-0
26.35,-0.0099188
26.35,-0.0099188
26.35,0
26.351,-0.0099188
26.352,-0.0099188
26.351,0
26.352,-0
26.352,-0
26.352,-0
26.351,-0
26.351,-0.0099188
26.351,-0.0099188
26.351,-0
26.352,-0
26.353,-0
26.353,-0
26.352,-0.0099188
26.353,-0.0099188
26.352,-0
26.355,0
26.354,-0.0099188
26.354,-0.0099188
26.354,-0
26.352,-0.0099188
26.351,-0.0099188
26.353,-0
26.354,-0.0099188
26.353,-0.0099188
26.354,-0.0099188
26.355,-0
26.355,0
26.355,-0
26.354,-0
26.354,-0
26.354,-0
26.354,-0.0099188
26.354,-0.0099188
26.354,0
26.353,-0
26.354,-0
26.355,-0
26.355,-0
26.355,-0.0099188
26.356,-0.0099188
26.358,0
26.359,-0.0099188
26.359,-0
26.359,-0.0099188
26.358,-0.0099188
26.36,-0.0099188
26.358,-0
26.36,-0.0099188
26.361,-0
26.36,-0.0099188
26.362,-0
26.362,-0
26.362,-0.0099188
26.361,-0.0099188
26.36,-0.0099188
26.36,-0
26.36,0
26.361,-0
26.36,-0
26.362,-0
26.362,-0.0099188
26.363,-0.0099188
26.362,-0.0099188
26.361,-0.0099188
26.362,-0
26.362,-0
26.363,-0
26.362,-0.0099188
26.363,-0
26.362,-0.0099188
26.363,-0.0099188
26.363,-0.019838
26.362,-0
26.363,-0
26.362,-0
26.361,-0.0099188
26.361,0
26.361,-0
26.361,-0.0099188
26.362,-0
26.363,-0.0099188
26.363,-0.0099188
26.363,-0.0099188
26.363,-0.0099188
26.363,-0.0099188
26.363,-0.0099188
26.364,-0
26.364,-0.0099188
26.364,-0
26.363,-0.0099188
26.364,-0.0099188
26.363,-0
26.363,-0
26.363,-0.0099188
26.363,-0.0099188
26.364,-0.0099188
26.363,-0.0099188
26.362,-0.0099188
26.363,-0.0099188
26.363,-0.0099188
26.363,-0
26.362,-0
26.361,-0.0099188
26.36,-0.0099188
26.36,-0
26.362,-0
26.36,0
26.361,-0.0099188
26.361,-0
26.36,-0.0099188
26.36,-0.0099188
26.36,-0
26.36,-0.0099188
26.36,-0.0099188
26.359,-0.0099188
26.358,0
26.359,-0
26.36,-0
26.361,0
26.36,-0.0099188
26.36,-0.0099188
26.359,-0
26.359,-0
26.359,-0.0099188
26.36,-0
26.359,-0
26.357,-0
26.357,-0.0099188
26.358,-0.0099188
26.357,-0
26.355,-0
26.353,-0
26.354,-0
26.355,-0.0099188
26.356,-0.0099188
26.356,-0
26.355,-0
26.354,-0.0099188
26.353,-0
26.355,-0
26.355,-0
26.354,-0
26.356,-0.0099188
26.354,-0.0099188
26.352,-0.0099188
26.352,-0.0099188
26.353,-0
26.355,-0
26.355,-0
26.354,-0
26.354,-0.0099188
26.352,-0
26.352,-0
26.352,-0
26.353,0
26.353,-0
26.353,-0.0099188
26.352,-0
26.354,-0.0099188
26.354,-0.0099188
26.353,-0.0099188
26.354,-0.0099188
26.353,0.0099188
26.352,-0
26.354,-0.0099188
26.354,-0
26.353,-0
26.353,-0
26.353,-0
26.354,-0.0099188
26.352,0
26.351,-0.0099188
26.351,-0.0099188
26.351,-0.019838
26.351,-0.0099188
26.349,-0.0099188
26.349,-0.0099188
26.349,-0
26.351,-0.0099188
26.351,-0
26.35,-0.0099188
26.351,-0.0099188
26.35,-0.0099188
26.35,-0.0099188
26.35,-0
26.35,-0.0099188
26.351,-0.0099188
26.352,-0
26.352,-0.0099188
26.352,-0.0099188
26.352,-0
26.351,-0
26.353,-0.0099188
26.351,-0.0099188
26.352,-0.0099188
26.353,-0.0099188
26.352,-0.0099188
26.352,-0
26.352,-0.0099188
26.352,-0.0099188
26.352,-0.0099188
26.35,-0.0099188
26.353,-0.0099188
26.35,-0.0099188
26.349,-0.0099188
26.348,-0.0099188
26.35,-0.0099188
26.349,-0
26.348,0
26.348,-0.0099188
26.346,-0.0099188
26.345,-0.0099188
26.343,-0
26.344,-0
26.343,-0
26.342,-0.0099188
26.341,-0.0099188
26.341,-0.0099188
26.341,-0.0099188
26.341,-0.0099188
26.342,-0
26.34,-0.0099188
26.332,-0
26.33,-0
26.334,-0.0099188
26.338,-0.0099188
26.338,-0
26.332,-0.0099188
26.331,-0
26.326,-0.0099188
26.319,-0.0099188
26.313,-0.0099188
26.307,-0.0099188
26.309,-0.0099188
26.31,-0.0099188
26.313,-0
26.317,-0.0099188
26.318,-0
26.319,-0.0099188
26.321,-0.0099188
26.317,-0.0099188
26.315,-0
26.318,-0
26.312,-0.0099188
26.307,-0.0099188
26.311,-0
26.31,-0.0099188
26.308,-0.0099188
26.302,-0
26.294,-0
26.291,-0.0099188
26.29,-0.0099188
26.269,-0
26.255,-0
26.259,-0.0099188
26.258,0
26.26,-0.0099188
26.262,-0
26.269,-0
26.275,-0.0099188
26.277,-0.0099188
26.277,-0.0099188
26.273,-0
26.268,-0
26.265,-0.0099188
26.263,-0.0099188
26.254,-0.0099188
26.255,-0.0099188
26.256,-0.0099188
26.258,-0.0099188
26.259,-0.0099188
26.261,-0
26.262,-0.0099188
26.26,-0
26.263,-0.0099188
26.266,-0
26.265,-0.0099188
26.269,-0.0099188
26.273,-0
26.278,-0.0099188
26.282,-0
26.284,-0.0099188
26.287,0
26.287,-0
26.284,-0.0099188
26.28,-0
26.281,-0
26.285,-0.0099188
26.287,-0.0099188
26.293,-0.0099188
26.297,-0
26.302,-0
26.316,0.24797
26.413,0.48602
26.427,0.12894
26.432,0.40667
26.438,0.39675
26.44,0.28765
26.442,0.029757
26.446,0.17854
26.472,0.30748
26.479,0.57529
26.477,1.2002
26.471,1.101
26.467,0.58521
26.465,0.17854
26.465,0.079351
26.492,0.58521
26.491,0.92245
26.487,0.46619
26.484,0.029757
26.484,0.70424
26.485,0.98196
26.481,0.43643
26.479,0.56537
26.465,0.93237
26.461,1.1208
26.461,1.2002
26.463,1.1803
26.464,1.2994
26.466,1.4382
26.465,1.4085
26.465,1.5077
26.466,1.6465
26.468,1.9242
26.467,2.0433
26.467,2.0532
26.469,2.0135
26.475,1.9044
26.47,1.8052
26.469,1.7259
26.466,1.7457
26.464,1.716
26.463,1.6763
26.461,1.6664
26.46,1.6366
26.46,1.6168
26.459,1.6366
26.459,1.6862
26.462,1.6862
26.468,1.7457
26.468,1.7259
26.468,1.716
26.467,1.7457
26.467,1.6961
26.468,1.6168
26.468,1.6267
26.468,1.4481
26.466,1.3886
26.467,1.4481
26.468,1.3192
26.469,1.1605
26.468,1.1407
26.468,1.0415
26.47,1.0018
26.469,0.88277
26.471,0.87286
26.471,0.94229
26.473,0.92245
26.473,0.90261
26.474,0.93237
26.474,0.93237
26.474,1.0415
26.473,1.0911
26.472,0.99188
26.472,1.0018
26.472,1.101
26.473,1.1208
26.473,1.0613
26.469,1.0911
26.47,1.1506
26.471,1.0911
26.468,1.0712
26.468,1.1704
26.47,1.1704
26.468,1.0712
26.465,1.1307
26.467,1.2597
26.464,1.1903
26.464,1.1803
26.466,1.2597
26.464,1.2795
26.465,1.2795
26.465,1.2894
26.464,1.2795
26.464,1.2597
26.463,1.2597
26.463,1.2696
26.462,1.2795
26.462,1.2399
26.463,1.3093
26.462,1.2894
26.461,1.2399
26.461,1.3589
26.462,1.339
26.461,1.2894
26.461,1.2994
26.46,1.3589
26.461,1.3291
26.461,1.2894
26.461,1.3093
26.462,1.2894
26.462,1.2597
26.463,1.1903
26.462,1.2101
26.463,1.1407
26.463,1.1208
26.463,1.101
26.462,1.0514
26.463,1.0613
26.464,1.1407
26.465,1.0712
26.464,1.0316
26.463,1.0712
26.464,1.0712
26.462,1.1307
26.462,1.0514
26.461,1.0415
26.462,1.101
26.46,1.1605
26.462,1.1506
26.463,1.0812
26.462,1.1208
26.462,1.1407
26.464,1.1803
26.465,1.0415
26.463,1.0415
26.462,1.1208
26.463,1.1506
26.461,1.0613
26.462,1.0514
26.462,1.1109
26.461,1.0316
26.459,1.1208
26.462,1.0216
26.46,1.0911
26.459,1.101
26.459,1.0117
26.46,1.1605
26.46,1.1307
26.458,1.0812
26.461,1.1109
26.459,1.0415
26.459,1.0514
26.46,0.96213
26.462,0.92245
26.46,0.94229
26.459,0.82326
26.46,0.88277
26.459,0.91253
26.459,0.94229
26.463,1.0316
26.459,1.1704
